,Date,CS-Aaa-3MO,CS-Aa-3MO,CS-A-3MO,CS-Baa-3MO,CS-Agg-3MO,CS-Aaa-1YR,CS-Aaa-1YR.1,CS-Aa-1YR,CS-Baa-1YR,CS-Agg-1YR,CS-Aaa-5YR,CS-Aa-5YR,CS-A-5YR,CS-Baa-5YR,CS-Agg-5YR,3MO-TY,1YR-TY,5YR-TY
61,29 days 00:00:00.000000000,-0.22399999999999975,-0.2150000000000003,-0.21399999999999997,-0.18999999999999995,-0.2160000000000002,-0.11399999999999988,-0.10499999999999998,-0.10400000000000009,-0.08000000000000007,-0.10599999999999987,-0.02400000000000002,-0.015000000000000013,-0.014000000000000012,0.010000000000000009,-0.016000000000000014,0.039999999999999925,-0.07000000000000006,-0.16000000000000014
62,31 days 00:00:00.000000000,-0.11500000000000021,-0.09200000000000008,-0.10499999999999998,-0.04899999999999993,-0.08000000000000007,-0.11500000000000021,-0.09199999999999986,-0.10499999999999998,-0.04899999999999993,-0.08000000000000007,0.08499999999999996,0.10800000000000001,0.09499999999999997,0.15100000000000002,0.12,-0.010000000000000009,-0.010000000000000009,-0.20999999999999996
63,30 days 00:00:00.000000000,0.6459999999999999,0.722,0.6589999999999998,0.6069999999999998,0.6230000000000002,0.32600000000000007,0.4019999999999999,0.33899999999999997,0.2869999999999999,0.30299999999999994,-0.15399999999999991,-0.07800000000000001,-0.14100000000000001,-0.19299999999999984,-0.17700000000000005,0.030000000000000027,0.3500000000000001,0.8300000000000001
64,31 days 00:00:00.000000000,0.06800000000000006,0.09600000000000009,0.09800000000000031,0.09100000000000019,0.052000000000000046,-0.09699999999999998,-0.06899999999999995,-0.06700000000000017,-0.07399999999999984,-0.11299999999999999,0.008000000000000007,0.03600000000000003,0.038000000000000034,0.030999999999999917,-0.008000000000000007,0.14500000000000002,0.30999999999999983,0.20500000000000007
65,30 days 00:00:00.000000000,-0.17999999999999972,-0.09499999999999975,-0.14900000000000002,-0.20899999999999963,-0.2200000000000002,-0.20500000000000007,-0.1200000000000001,-0.17399999999999993,-0.23399999999999999,-0.24499999999999966,0.04999999999999993,0.13499999999999995,0.08100000000000007,0.020999999999999908,0.010000000000000009,0.20500000000000007,0.22999999999999998,-0.02499999999999991
66,31 days 00:00:00.000000000,-0.27100000000000035,-0.24400000000000022,-0.2370000000000001,-0.27000000000000046,-0.22999999999999998,-0.19099999999999984,-0.16399999999999992,-0.15700000000000003,-0.18999999999999995,-0.15000000000000036,-0.050999999999999934,-0.023999999999999966,-0.017000000000000015,-0.04999999999999982,-0.010000000000000009,0.11999999999999988,0.040000000000000036,-0.10000000000000009
67,31 days 00:00:00.000000000,-0.48199999999999976,-0.46099999999999985,-0.47699999999999987,-0.4670000000000001,-0.44899999999999984,-0.20199999999999996,-0.18100000000000005,-0.19700000000000006,-0.18700000000000028,-0.1689999999999996,0.03799999999999992,0.059,0.04299999999999993,0.052999999999999936,0.07100000000000006,0.14000000000000012,-0.1399999999999999,-0.3799999999999999
68,30 days 00:00:00.000000000,-0.06300000000000017,-0.07699999999999996,-0.09800000000000031,-0.1349999999999998,-0.06600000000000028,-0.16300000000000026,-0.17699999999999982,-0.19799999999999995,-0.23499999999999988,-0.16600000000000037,0.007000000000000006,-0.007000000000000006,-0.027999999999999914,-0.06499999999999995,0.0040000000000000036,0.11999999999999988,0.21999999999999997,0.04999999999999982
69,31 days 00:00:00.000000000,-0.2769999999999997,-0.28600000000000003,-0.3009999999999997,-0.2789999999999999,-0.30299999999999994,-0.1469999999999998,-0.15600000000000014,-0.17099999999999982,-0.14900000000000002,-0.17299999999999982,0.0030000000000000027,-0.006000000000000005,-0.02100000000000002,0.0009999999999998899,-0.02300000000000002,0.19999999999999996,0.06999999999999984,-0.08000000000000007
70,30 days 00:00:00.000000000,-0.0030000000000001137,0.07499999999999996,0.01200000000000001,-0.03299999999999992,-0.02699999999999969,-0.03300000000000014,0.04500000000000015,-0.018000000000000016,-0.06300000000000017,-0.05699999999999994,-0.10299999999999998,-0.025000000000000022,-0.08800000000000008,-0.133,-0.127,0.32000000000000006,0.3500000000000001,0.4200000000000004
71,31 days 00:00:00.000000000,-0.07699999999999996,-0.030000000000000027,-0.1030000000000002,-0.13100000000000023,-0.07200000000000006,-0.20700000000000007,-0.16000000000000014,-0.2330000000000001,-0.2609999999999997,-0.20200000000000018,0.0030000000000000027,0.050000000000000044,-0.02299999999999991,-0.050999999999999934,0.008000000000000007,-0.009999999999999787,0.1200000000000001,-0.0900000000000003
72,31 days 00:00:00.000000000,-0.2310000000000001,-0.2350000000000001,-0.276,-0.2679999999999998,-0.29300000000000015,-0.1509999999999998,-0.15500000000000003,-0.19599999999999995,-0.18800000000000017,-0.21299999999999986,-0.02100000000000002,-0.025000000000000022,-0.06600000000000006,-0.05800000000000005,-0.08299999999999996,0.2899999999999996,0.20999999999999996,0.08000000000000007
73,28 days 00:00:00.000000000,0.004999999999999893,0.02400000000000002,-0.0029999999999998916,-0.04700000000000015,-0.0020000000000000018,0.014999999999999902,0.03400000000000003,0.007000000000000117,-0.03699999999999992,0.008000000000000007,-0.03500000000000003,-0.016000000000000014,-0.04300000000000004,-0.08699999999999997,-0.04200000000000004,0.25,0.2400000000000002,0.29000000000000004
74,31 days 00:00:00.000000000,0.21999999999999997,0.20500000000000007,0.21899999999999986,0.3839999999999999,0.17400000000000015,0.10000000000000009,0.08499999999999996,0.09899999999999998,0.2639999999999998,0.05400000000000005,0.07000000000000006,0.05499999999999999,0.06900000000000006,0.23399999999999999,0.02400000000000002,0.03000000000000025,0.1499999999999999,0.17999999999999972
75,30 days 00:00:00.000000000,-0.32499999999999996,-0.31499999999999995,-0.31099999999999994,-0.1629999999999998,-0.30400000000000005,-0.19500000000000006,-0.18499999999999983,-0.18100000000000005,-0.03299999999999992,-0.17400000000000015,0.06499999999999995,0.07500000000000007,0.07899999999999996,0.2270000000000001,0.08599999999999997,0.10999999999999988,-0.020000000000000018,-0.2799999999999998
76,31 days 00:00:00.000000000,-0.25,-0.20100000000000007,-0.20900000000000007,-0.6299999999999999,-0.2530000000000001,-0.15000000000000013,-0.1010000000000002,-0.10899999999999999,-0.53,-0.15300000000000002,-0.020000000000000018,0.028999999999999915,0.02100000000000002,-0.40000000000000013,-0.02300000000000002,0.0900000000000003,-0.010000000000000231,-0.14000000000000012
77,30 days 00:00:00.000000000,-0.18799999999999994,-0.06400000000000006,-0.123,0.016000000000000014,-0.1339999999999999,-0.17799999999999994,-0.05399999999999994,-0.11299999999999999,0.026000000000000023,-0.12399999999999989,-0.007999999999999896,0.11599999999999999,0.05700000000000005,0.19599999999999995,0.04600000000000004,0.13999999999999968,0.13000000000000034,-0.03999999999999959
78,31 days 00:00:00.000000000,0.04299999999999993,0.03100000000000014,0.006000000000000005,-0.08000000000000007,0.018000000000000016,-0.016999999999999904,-0.028999999999999915,-0.05400000000000005,-0.1399999999999999,-0.04200000000000004,-0.06700000000000006,-0.07899999999999996,-0.10400000000000009,-0.18999999999999995,-0.09199999999999997,0.29000000000000004,0.34999999999999964,0.3999999999999999
79,31 days 00:00:00.000000000,-0.31599999999999995,-0.28700000000000014,-0.31699999999999995,-0.33000000000000007,-0.28900000000000015,-0.18600000000000005,-0.15700000000000003,-0.18700000000000006,-0.19999999999999996,-0.15900000000000003,0.03400000000000003,0.06300000000000006,0.03300000000000003,0.020000000000000018,0.06099999999999994,0.10000000000000009,-0.029999999999999805,-0.25
80,30 days 00:00:00.000000000,0.2839999999999999,0.29800000000000004,0.32000000000000006,0.32699999999999996,0.27900000000000014,0.07399999999999995,0.08799999999999997,0.1100000000000001,0.11699999999999999,0.06900000000000006,0.0040000000000000036,0.017999999999999905,0.040000000000000036,0.04699999999999993,-0.0010000000000000009,0.029999999999999805,0.23999999999999977,0.3099999999999996
81,31 days 00:00:00.000000000,-0.18099999999999983,-0.15799999999999992,-0.15500000000000003,-0.119,-0.17700000000000005,-0.050999999999999934,-0.028000000000000025,-0.025000000000000133,0.010999999999999899,-0.04700000000000004,-0.02100000000000002,0.0020000000000000018,0.0050000000000000044,0.04100000000000015,-0.017000000000000015,0.43000000000000016,0.2999999999999998,0.27000000000000046
82,30 days 00:00:00.000000000,0.020000000000000018,0.014999999999999902,0.02499999999999991,0.06099999999999994,0.04600000000000004,-0.040000000000000036,-0.04499999999999993,-0.03499999999999992,0.001000000000000112,-0.014000000000000012,0.020000000000000018,0.015000000000000013,0.025000000000000022,0.06099999999999994,0.04600000000000004,-0.029999999999999805,0.03000000000000025,-0.03000000000000025
83,31 days 00:00:00.000000000,-0.20400000000000007,-0.19099999999999995,-0.20099999999999985,-0.4039999999999999,-0.2250000000000001,-0.11399999999999999,-0.10100000000000009,-0.11099999999999999,-0.31400000000000006,-0.135,-0.0040000000000000036,0.009000000000000008,-0.0010000000000000009,-0.20399999999999996,-0.025000000000000022,0.1299999999999999,0.040000000000000036,-0.07000000000000028
84,31 days 00:00:00.000000000,-0.27,-0.273,-0.261,-0.28600000000000003,-0.30500000000000005,-0.07999999999999996,-0.08299999999999996,-0.07100000000000006,-0.09600000000000009,-0.11499999999999999,0.0,-0.0030000000000000027,0.009000000000000008,-0.016000000000000014,-0.03500000000000003,0.3899999999999997,0.20000000000000018,0.1200000000000001
85,28 days 00:00:00.000000000,-0.062000000000000055,-0.07399999999999995,-0.09800000000000009,-0.1160000000000001,-0.09399999999999997,-0.062000000000000055,-0.07399999999999995,-0.09799999999999998,-0.11599999999999988,-0.09399999999999997,-0.052000000000000046,-0.06399999999999995,-0.08800000000000008,-0.1060000000000001,-0.08399999999999996,0.15000000000000036,0.15000000000000036,0.14000000000000057
86,31 days 00:00:00.000000000,0.248,0.251,0.27400000000000013,0.272,0.243,0.16800000000000004,0.17099999999999993,0.19400000000000006,0.19199999999999995,0.16300000000000003,0.04800000000000004,0.050999999999999934,0.07400000000000007,0.07200000000000006,0.04300000000000004,0.009999999999999787,0.08999999999999986,0.20999999999999996
87,30 days 00:00:00.000000000,-0.03299999999999992,-0.03400000000000003,-0.017000000000000126,-0.026000000000000023,-0.040999999999999925,0.027000000000000024,0.026000000000000023,0.04299999999999993,0.03400000000000003,0.019000000000000017,0.007000000000000006,0.006000000000000005,0.02300000000000002,0.014000000000000012,-0.0010000000000000009,0.13999999999999968,0.08000000000000007,0.09999999999999964
88,31 days 00:00:00.000000000,0.020999999999999908,0.03300000000000003,0.03200000000000003,0.05900000000000016,0.04799999999999993,-0.05900000000000005,-0.04699999999999993,-0.04799999999999993,-0.02100000000000013,-0.03200000000000003,-0.009000000000000008,0.0030000000000000027,0.0020000000000000018,0.028999999999999915,0.018000000000000016,0.09000000000000075,0.16999999999999993,0.1200000000000001
89,30 days 00:00:00.000000000,-0.04299999999999993,-0.049000000000000044,-0.040999999999999925,-0.05500000000000016,-0.07299999999999995,-0.03300000000000003,-0.039000000000000035,-0.031000000000000028,-0.04499999999999993,-0.06300000000000006,0.04700000000000004,0.041000000000000036,0.04899999999999993,0.03500000000000014,0.016999999999999904,0.14999999999999947,0.13999999999999968,0.05999999999999961
90,31 days 00:00:00.000000000,-0.29000000000000004,-0.2909999999999999,-0.271,-0.236,-0.271,-0.09999999999999998,-0.10099999999999998,-0.08099999999999996,-0.04600000000000004,-0.08099999999999996,-0.010000000000000009,-0.01100000000000001,0.009000000000000008,0.04400000000000004,0.009000000000000008,0.08999999999999986,-0.09999999999999964,-0.1899999999999995
91,31 days 00:00:00.000000000,-0.16399999999999998,-0.17500000000000004,-0.18500000000000005,-0.16700000000000004,-0.15600000000000003,-0.11399999999999999,-0.12500000000000006,-0.135,-0.11699999999999999,-0.10599999999999998,-0.0040000000000000036,-0.015000000000000013,-0.025000000000000022,-0.007000000000000117,0.0040000000000000036,-0.04999999999999982,-0.10000000000000053,-0.20999999999999996
92,30 days 00:00:00.000000000,0.05399999999999999,0.061,0.049000000000000044,0.05600000000000005,0.07500000000000001,-0.006000000000000005,0.0010000000000000009,-0.01100000000000001,-0.0040000000000000036,0.015000000000000013,0.0040000000000000036,0.01100000000000001,-0.0010000000000000009,0.006000000000000005,0.025000000000000022,-0.16000000000000014,-0.09999999999999964,-0.11000000000000032
93,31 days 00:00:00.000000000,-0.228,-0.234,-0.23000000000000004,-0.243,-0.22799999999999998,-0.118,-0.124,-0.12,-0.1329999999999999,-0.11800000000000005,-0.018000000000000016,-0.02400000000000002,-0.020000000000000018,-0.03299999999999992,-0.018000000000000016,0.1900000000000004,0.08000000000000007,-0.019999999999999574
94,30 days 00:00:00.000000000,-0.09,-0.09299999999999999,-0.10599999999999998,-0.10999999999999999,-0.098,-0.09,-0.09299999999999997,-0.10600000000000004,-0.10999999999999999,-0.09799999999999998,-0.020000000000000018,-0.02300000000000002,-0.03599999999999992,-0.040000000000000036,-0.027999999999999914,-0.04999999999999982,-0.04999999999999982,-0.1200000000000001
95,31 days 00:00:00.000000000,0.22999999999999998,0.22000000000000003,0.23999999999999994,0.22799999999999998,0.219,0.16,0.14999999999999997,0.16999999999999998,0.15799999999999992,0.14900000000000002,-0.030000000000000027,-0.039999999999999925,-0.020000000000000018,-0.03200000000000003,-0.041000000000000036,-0.010000000000000675,0.05999999999999961,0.25
96,31 days 00:00:00.000000000,-0.0030000000000000027,0.010000000000000009,-0.0010000000000000009,-0.04299999999999993,0.007000000000000006,0.007000000000000006,0.020000000000000018,0.009000000000000008,-0.03299999999999992,0.01699999999999996,-0.02300000000000002,-0.010000000000000009,-0.02100000000000002,-0.06299999999999994,-0.013000000000000012,0.10000000000000053,0.08999999999999986,0.1200000000000001
97,28 days 00:00:00.000000000,-0.309,-0.281,-0.29899999999999993,-0.31100000000000005,-0.269,-0.139,-0.11099999999999999,-0.129,-0.14100000000000001,-0.09899999999999998,0.031000000000000028,0.05899999999999994,0.041000000000000036,0.028999999999999915,0.07099999999999995,0.040000000000000036,-0.1299999999999999,-0.3000000000000007
98,31 days 00:00:00.000000000,0.204,0.242,0.247,0.259,0.183,0.14400000000000002,0.182,0.18700000000000006,0.19899999999999995,0.123,0.06400000000000006,0.10200000000000009,0.10699999999999998,0.119,0.04300000000000004,-0.1200000000000001,-0.05999999999999961,0.020000000000000462
99,30 days 00:00:00.000000000,0.10399999999999998,0.10400000000000004,0.11399999999999999,0.09399999999999997,0.121,-0.016000000000000014,-0.016000000000000014,-0.006000000000000005,-0.026000000000000023,0.0010000000000000009,0.0040000000000000036,0.0040000000000000036,0.014000000000000012,-0.006000000000000005,0.02100000000000002,-0.1299999999999999,-0.010000000000000675,-0.03000000000000025
100,31 days 00:00:00.000000000,0.49400000000000005,0.471,0.45499999999999996,0.43800000000000006,0.45100000000000007,0.25400000000000006,0.23100000000000004,0.21499999999999997,0.19800000000000006,0.21099999999999997,-0.03600000000000003,-0.05900000000000005,-0.07500000000000007,-0.09199999999999986,-0.07899999999999996,-0.17999999999999972,0.0600000000000005,0.35000000000000053
101,30 days 00:00:00.000000000,0.02400000000000002,0.02400000000000002,0.052000000000000046,0.07200000000000006,0.03699999999999992,0.15399999999999991,0.15400000000000003,0.18199999999999994,0.20199999999999996,0.16700000000000004,0.05399999999999994,0.05400000000000005,0.08199999999999996,0.10199999999999987,0.06699999999999995,0.08999999999999986,-0.040000000000000036,0.05999999999999961
102,31 days 00:00:00.000000000,-0.251,-0.135,-0.17700000000000005,-0.051000000000000156,-0.237,-0.050999999999999934,0.06499999999999995,0.02300000000000013,0.14900000000000002,-0.03700000000000003,0.20900000000000007,0.32499999999999984,0.28300000000000014,0.40900000000000003,0.22299999999999998,0.13999999999999968,-0.0600000000000005,-0.3200000000000003
103,31 days 00:00:00.000000000,0.8180000000000001,0.8899999999999999,0.9430000000000001,0.8220000000000001,0.7819999999999999,0.5279999999999999,0.6,0.653,0.5319999999999998,0.492,0.21799999999999986,0.29000000000000004,0.34299999999999997,0.22199999999999998,0.18199999999999994,-0.9500000000000002,-0.6599999999999993,-0.34999999999999964
104,30 days 00:00:00.000000000,0.10899999999999999,0.07300000000000018,0.12399999999999989,0.18000000000000016,0.10000000000000009,0.05900000000000016,0.02300000000000013,0.07399999999999984,0.13000000000000034,0.050000000000000044,-0.06099999999999994,-0.09699999999999998,-0.04600000000000004,0.010000000000000009,-0.06999999999999984,-0.18999999999999995,-0.14000000000000057,-0.019999999999999574
105,31 days 00:00:00.000000000,-0.2430000000000001,-0.20500000000000007,-0.238,-0.21700000000000008,-0.20799999999999996,-0.11300000000000021,-0.07500000000000018,-0.10799999999999987,-0.08700000000000019,-0.07800000000000007,-0.052999999999999936,-0.014999999999999902,-0.04800000000000004,-0.026999999999999913,-0.018000000000000016,0.1200000000000001,-0.009999999999999787,-0.07000000000000028
106,30 days 00:00:00.000000000,0.44399999999999995,0.617,0.69,0.79,0.42599999999999993,0.43400000000000016,0.6070000000000002,0.6799999999999999,0.7800000000000002,0.41600000000000015,0.4039999999999999,0.577,0.6500000000000001,0.7499999999999998,0.3859999999999999,-0.79,-0.7800000000000002,-0.75
107,31 days 00:00:00.000000000,-0.14100000000000001,-0.18199999999999994,-0.06699999999999973,-0.11299999999999999,-0.16700000000000004,-0.01100000000000012,-0.052000000000000046,0.06300000000000017,0.016999999999999904,-0.037000000000000144,0.029000000000000137,-0.01200000000000001,0.10299999999999976,0.05699999999999994,0.0030000000000001137,0.20999999999999996,0.08000000000000007,0.040000000000000036
108,31 days 00:00:00.000000000,1.0330000000000001,0.9499999999999997,1.1639999999999997,1.2770000000000001,0.964,0.8630000000000002,0.7799999999999998,0.9939999999999998,1.1069999999999998,0.794,0.2629999999999999,0.17999999999999994,0.39400000000000013,0.5070000000000001,0.19399999999999995,-1.4,-1.23,-0.6300000000000003
109,29 days 00:00:00.000000000,-0.04600000000000026,0.05300000000000038,0.052999999999999936,0.19099999999999984,0.13600000000000012,0.18399999999999972,0.2829999999999999,0.2829999999999999,0.42100000000000026,0.3660000000000001,0.16399999999999992,0.2629999999999999,0.2629999999999999,0.40100000000000025,0.3460000000000001,-0.10999999999999988,-0.33999999999999986,-0.31999999999999984
110,31 days 00:00:00.000000000,0.5700000000000003,0.8109999999999999,0.8830000000000005,0.8159999999999998,0.48,0.3200000000000003,0.5610000000000004,0.6330000000000005,0.5659999999999998,0.22999999999999998,0.14000000000000012,0.3810000000000002,0.4530000000000003,0.3859999999999997,0.04999999999999982,-0.4700000000000002,-0.21999999999999997,-0.040000000000000036
111,30 days 00:00:00.000000000,0.34499999999999975,0.07499999999999973,-0.052999999999999936,-0.13100000000000023,0.1469999999999998,0.09499999999999975,-0.17500000000000027,-0.30299999999999994,-0.3810000000000002,-0.1030000000000002,-0.17500000000000004,-0.44499999999999984,-0.573,-0.6509999999999998,-0.373,0.050000000000000044,0.30000000000000004,0.5699999999999998
112,31 days 00:00:00.000000000,-0.21599999999999975,-0.15799999999999992,-0.1750000000000007,-0.34499999999999975,-0.19499999999999984,-0.1259999999999999,-0.06800000000000006,-0.08500000000000041,-0.2549999999999999,-0.10499999999999998,-0.1359999999999999,-0.07800000000000029,-0.0950000000000002,-0.2650000000000001,-0.11499999999999999,0.45999999999999996,0.3700000000000001,0.38000000000000034
113,30 days 00:00:00.000000000,0.06400000000000006,0.24299999999999988,0.22100000000000009,0.19899999999999984,0.08999999999999986,-0.06599999999999984,0.11299999999999999,0.09099999999999975,0.06899999999999995,-0.040000000000000036,0.1439999999999999,0.32299999999999995,0.30100000000000016,0.2789999999999999,0.17000000000000015,0.010000000000000009,0.13999999999999968,-0.07000000000000028
114,31 days 00:00:00.000000000,0.16599999999999993,0.3260000000000005,0.4710000000000001,0.40800000000000036,0.29300000000000015,0.03600000000000003,0.19600000000000017,0.3410000000000002,0.27800000000000047,0.16300000000000026,0.03600000000000003,0.19600000000000017,0.34099999999999975,0.278,0.1629999999999998,-0.21999999999999997,-0.08999999999999986,-0.08999999999999986
115,31 days 00:00:00.000000000,-0.1459999999999999,-0.11500000000000021,-0.04800000000000004,-0.09200000000000053,-0.1259999999999999,-0.006000000000000227,0.02499999999999991,0.09200000000000053,0.04800000000000004,0.01399999999999979,0.04400000000000004,0.07499999999999973,0.1419999999999999,0.09800000000000031,0.06400000000000006,0.040000000000000036,-0.10000000000000009,-0.1499999999999999
116,30 days 00:00:00.000000000,2.8209999999999997,2.104,2.468,1.5890000000000004,1.012,2.4109999999999996,1.694,2.058,1.1789999999999994,0.6020000000000003,2.141,1.424,1.7880000000000003,0.9090000000000003,0.3320000000000001,-0.7999999999999999,-0.3899999999999999,-0.1200000000000001
117,31 days 00:00:00.000000000,0.4790000000000001,0.9020000000000001,1.2560000000000002,2.983999999999999,0.8620000000000001,0.4590000000000005,0.8819999999999997,1.2359999999999998,2.9640000000000004,0.8420000000000001,0.19899999999999984,0.6219999999999999,0.976,2.7039999999999997,0.5819999999999999,-0.46,-0.43999999999999995,-0.18000000000000016
118,30 days 00:00:00.000000000,-0.5570000000000004,-0.20700000000000074,-0.2859999999999996,0.13500000000000156,-0.25900000000000034,-0.5670000000000002,-0.21699999999999964,-0.29600000000000026,0.125,-0.26900000000000013,-0.13700000000000045,0.21300000000000008,0.13400000000000034,0.5549999999999997,0.16100000000000003,-0.45,-0.44000000000000006,-0.8699999999999999
119,31 days 00:00:00.000000000,-1.1869999999999994,-1.6389999999999993,-1.4500000000000002,-0.652000000000001,-1.0699999999999998,-0.5569999999999995,-1.0090000000000003,-0.8199999999999994,-0.02200000000000024,-0.43999999999999995,-0.7069999999999999,-1.1589999999999998,-0.9700000000000006,-0.1719999999999997,-0.5899999999999999,0.1,-0.53,-0.3799999999999999
120,31 days 00:00:00.000000000,0.5190000000000001,-0.04499999999999993,-0.4969999999999999,-0.5419999999999998,0.14899999999999958,0.5089999999999995,-0.054999999999999716,-0.5070000000000006,-0.5519999999999996,0.1389999999999998,0.3490000000000002,-0.21499999999999986,-0.6669999999999998,-0.7119999999999997,-0.020999999999999908,0.13,0.14,0.30000000000000004
121,28 days 00:00:00.000000000,0.782,0.24599999999999955,0.5190000000000001,0.22100000000000009,0.3000000000000007,0.5920000000000005,0.05600000000000005,0.3290000000000006,0.031000000000000583,0.10999999999999988,0.6619999999999999,0.1259999999999999,0.399,0.10099999999999998,0.17999999999999972,0.020000000000000018,0.20999999999999996,0.1399999999999999
122,31 days 00:00:00.000000000,-1.9140000000000006,0.17900000000000027,0.13999999999999968,0.0990000000000002,-0.4730000000000003,-1.8140000000000005,0.2789999999999999,0.23999999999999932,0.19899999999999984,-0.3729999999999998,-1.6440000000000001,0.4490000000000003,0.41000000000000014,0.3689999999999998,-0.20299999999999985,-0.05000000000000002,-0.15000000000000002,-0.32000000000000006
